transaction_id,customer_id,date,type,category,amount,merchant,location,payment_method
PS013-202603-032,PS013,2026-03-03,debit,Entertainment,618.52,Cinema / streaming,Pune,UPI
PS013-202603-033,PS013,2026-03-17,debit,Entertainment,567.09,Cinema / streaming,Pune,UPI
PS013-202603-034,PS013,2026-03-31,debit,Entertainment,700.39,Cinema / streaming,Pune,UPI
PS013-202603-035,PS013,2026-03-03,debit,Investment,2515,Recurring investment,Pune,UPI
PS013-202603-036,PS013,2026-03-02,debit,UPI Transfer,1124.15,Household transfer,Pune,UPI
PS013-202603-037,PS013,2026-03-30,debit,UPI Transfer,761.85,Household transfer,Pune,UPI
PS013-202603-038,PS013,2026-03-03,debit,Other,415.69,Everyday purchase,Pune,UPI
PS013-202603-039,PS013,2026-03-30,debit,Other,422.31,Everyday purchase,Pune,UPI
PS013-202603-040,PS013,2026-03-05,debit,EMI,12000,Scheduled loan EMI,Pune,Auto debit
PS013-202604-001,PS013,2026-04-01,credit,Salary,89000,Monthly salary,Pune,NEFT
PS013-202604-002,PS013,2026-04-02,debit,Food,448.64,Swiggy / local groceries,Pune,UPI
PS013-202604-003,PS013,2026-04-04,debit,Food,752.5,Swiggy / local groceries,Pune,UPI
PS013-202604-004,PS013,2026-04-07,debit,Food,740.42,Swiggy / local groceries,Pune,UPI
PS013-202604-005,PS013,2026-04-10,debit,Food,425.14,Swiggy / local groceries,Pune,UPI
PS013-202604-006,PS013,2026-04-11,debit,Food,617.23,Swiggy / local groceries,Pune,UPI
PS013-202604-007,PS013,2026-04-15,debit,Food,653.33,Swiggy / local groceries,Pune,UPI
PS013-202604-008,PS013,2026-04-16,debit,Food,626.69,Swiggy / local groceries,Pune,UPI
PS013-202604-009,PS013,2026-04-20,debit,Food,679.9,Swiggy / local groceries,Pune,UPI
PS013-202604-010,PS013,2026-04-22,debit,Food,557.08,Swiggy / local groceries,Pune,UPI
PS013-202604-011,PS013,2026-04-25,debit,Food,495.11,Swiggy / local groceries,Pune,UPI
PS013-202604-012,PS013,2026-04-27,debit,Food,411.4,Swiggy / local groceries,Pune,UPI
PS013-202604-013,PS013,2026-04-30,debit,Food,522.56,Swiggy / local groceries,Pune,UPI
PS013-202604-014,PS013,2026-04-03,debit,Shopping,999.39,Amazon / local retail,Pune,UPI
PS013-202604-015,PS013,2026-04-12,debit,Shopping,1359.66,Amazon / local retail,Pune,UPI
PS013-202604-016,PS013,2026-04-20,debit,Shopping,1177.96,Amazon / local retail,Pune,UPI
PS013-202604-017,PS013,2026-04-30,debit,Shopping,1353.99,Amazon / local retail,Pune,UPI
PS013-202604-018,PS013,2026-04-02,debit,Transport,402.77,Metro / fuel,Pune,UPI
PS013-202604-019,PS013,2026-04-05,debit,Transport,471.11,Metro / fuel,Pune,UPI
PS013-202604-020,PS013,2026-04-10,debit,Transport,462.08,Metro / fuel,Pune,UPI
PS013-202604-021,PS013,2026-04-14,debit,Transport,356.37,Metro / fuel,Pune,UPI
PS013-202604-022,PS013,2026-04-18,debit,Transport,275.09,Metro / fuel,Pune,UPI
PS013-202604-023,PS013,2026-04-22,debit,Transport,479.25,Metro / fuel,Pune,UPI
PS013-202604-024,PS013,2026-04-25,debit,Transport,365.58,Metro / fuel,Pune,UPI
PS013-202604-025,PS013,2026-04-29,debit,Transport,448.75,Metro / fuel,Pune,UPI
PS013-202604-026,PS013,2026-04-02,debit,Bills,1309.48,Electricity / mobile,Pune,UPI
PS013-202604-027,PS013,2026-04-15,debit,Bills,1314.89,Electricity / mobile,Pune,UPI
PS013-202604-028,PS013,2026-04-29,debit,Bills,1451.63,Electricity / mobile,Pune,UPI
PS013-202604-029,PS013,2026-04-03,debit,Rent,12636,Monthly rent,Pune,NEFT
PS013-202604-030,PS013,2026-04-03,debit,Education,1019,Learning centre,Pune,UPI
PS013-202604-031,PS013,2026-04-02,debit,Healthcare,1019,Pharmacy,Pune,UPI
PS013-202604-032,PS013,2026-04-02,debit,Entertainment,519.89,Cinema / streaming,Pune,UPI
PS013-202604-033,PS013,2026-04-16,debit,Entertainment,630.6,Cinema / streaming,Pune,UPI
PS013-202604-034,PS013,2026-04-30,debit,Entertainment,683.51,Cinema / streaming,Pune,UPI
PS013-202604-035,PS013,2026-04-03,debit,Investment,2446,Recurring investment,Pune,UPI
PS013-202604-036,PS013,2026-04-03,debit,UPI Transfer,843.65,Household transfer,Pune,UPI
PS013-202604-037,PS013,2026-04-30,debit,UPI Transfer,990.35,Household transfer,Pune,UPI
PS013-202604-038,PS013,2026-04-03,debit,Other,405.1,Everyday purchase,Pune,UPI
PS013-202604-039,PS013,2026-04-29,debit,Other,409.9,Everyday purchase,Pune,UPI
PS013-202604-040,PS013,2026-04-05,debit,EMI,12000,Scheduled loan EMI,Pune,Auto debit
PS013-202605-001,PS013,2026-05-01,credit,Salary,89000,Monthly salary,Pune,NEFT
PS013-202605-002,PS013,2026-05-03,debit,Food,395.69,Swiggy / local groceries,Pune,UPI
PS013-202605-003,PS013,2026-05-05,debit,Food,436.08,Swiggy / local groceries,Pune,UPI
PS013-202605-004,PS013,2026-05-07,debit,Food,685.91,Swiggy / local groceries,Pune,UPI
PS013-202605-005,PS013,2026-05-09,debit,Food,658.09,Swiggy / local groceries,Pune,UPI
PS013-202605-006,PS013,2026-05-12,debit,Food,510.77,Swiggy / local groceries,Pune,UPI
PS013-202605-007,PS013,2026-05-14,debit,Food,434.61,Swiggy / local groceries,Pune,UPI
PS013-202605-008,PS013,2026-05-18,debit,Food,429.22,Swiggy / local groceries,Pune,UPI
PS013-202605-009,PS013,2026-05-20,debit,Food,662.17,Swiggy / local groceries,Pune,UPI
PS013-202605-010,PS013,2026-05-23,debit,Food,612.68,Swiggy / local groceries,Pune,UPI
PS013-202605-011,PS013,2026-05-25,debit,Food,698.51,Swiggy / local groceries,Pune,UPI
PS013-202605-012,PS013,2026-05-28,debit,Food,607.02,Swiggy / local groceries,Pune,UPI
PS013-202605-013,PS013,2026-05-30,debit,Food,602.25,Swiggy / local groceries,Pune,UPI
PS013-202605-014,PS013,2026-05-03,debit,Shopping,1428.7,Amazon / local retail,Pune,UPI
PS013-202605-015,PS013,2026-05-11,debit,Shopping,1093.42,Amazon / local retail,Pune,UPI
PS013-202605-016,PS013,2026-05-21,debit,Shopping,1168.16,Amazon / local retail,Pune,UPI
PS013-202605-017,PS013,2026-05-30,debit,Shopping,1062.72,Amazon / local retail,Pune,UPI
PS013-202605-018,PS013,2026-05-02,debit,Transport,425.44,Metro / fuel,Pune,UPI
PS013-202605-019,PS013,2026-05-07,debit,Transport,410.63,Metro / fuel,Pune,UPI
PS013-202605-020,PS013,2026-05-11,debit,Transport,396.68,Metro / fuel,Pune,UPI
PS013-202605-021,PS013,2026-05-15,debit,Transport,341.51,Metro / fuel,Pune,UPI
PS013-202605-022,PS013,2026-05-18,debit,Transport,430.16,Metro / fuel,Pune,UPI
PS013-202605-023,PS013,2026-05-22,debit,Transport,348.26,Metro / fuel,Pune,UPI
PS013-202605-024,PS013,2026-05-26,debit,Transport,410.61,Metro / fuel,Pune,UPI
PS013-202605-025,PS013,2026-05-30,debit,Transport,404.71,Metro / fuel,Pune,UPI
PS013-202605-026,PS013,2026-05-03,debit,Bills,1525.71,Electricity / mobile,Pune,UPI
PS013-202605-027,PS013,2026-05-17,debit,Bills,1140.84,Electricity / mobile,Pune,UPI
PS013-202605-028,PS013,2026-05-31,debit,Bills,1293.45,Electricity / mobile,Pune,UPI
PS013-202605-029,PS013,2026-05-02,debit,Rent,12278,Monthly rent,Pune,NEFT
PS013-202605-030,PS013,2026-05-03,debit,Education,990,Learning centre,Pune,UPI
PS013-202605-031,PS013,2026-05-03,debit,Healthcare,990,Pharmacy,Pune,UPI
PS013-202605-032,PS013,2026-05-03,debit,Entertainment,645.05,Cinema / streaming,Pune,UPI
PS013-202605-033,PS013,2026-05-17,debit,Entertainment,657.26,Cinema / streaming,Pune,UPI
PS013-202605-034,PS013,2026-05-31,debit,Entertainment,479.69,Cinema / streaming,Pune,UPI
PS013-202605-035,PS013,2026-05-03,debit,Investment,2376,Recurring investment,Pune,UPI
PS013-202605-036,PS013,2026-05-02,debit,UPI Transfer,845.49,Household transfer,Pune,UPI
PS013-202605-037,PS013,2026-05-30,debit,UPI Transfer,936.51,Household transfer,Pune,UPI
PS013-202605-038,PS013,2026-05-02,debit,Other,445.73,Everyday purchase,Pune,UPI
PS013-202605-039,PS013,2026-05-31,debit,Other,346.27,Everyday purchase,Pune,UPI
PS013-202605-040,PS013,2026-05-05,debit,EMI,12000,Scheduled loan EMI,Pune,Auto debit
PS013-202606-001,PS013,2026-06-01,credit,Salary,89000,Monthly salary,Pune,NEFT
PS013-202606-002,PS013,2026-06-03,debit,Food,576.84,Swiggy / local groceries,Pune,UPI
PS013-202606-003,PS013,2026-06-04,debit,Food,588.54,Swiggy / local groceries,Pune,UPI
PS013-202606-004,PS013,2026-06-07,debit,Food,591.76,Swiggy / local groceries,Pune,UPI
PS013-202606-005,PS013,2026-06-10,debit,Food,355.56,Swiggy / local groceries,Pune,UPI
PS013-202606-006,PS013,2026-06-12,debit,Food,547.52,Swiggy / local groceries,Pune,UPI
PS013-202606-007,PS013,2026-06-15,debit,Food,460.76,Swiggy / local groceries,Pune,UPI
PS013-202606-008,PS013,2026-06-16,debit,Food,545.71,Swiggy / local groceries,Pune,UPI
PS013-202606-009,PS013,2026-06-19,debit,Food,523.79,Swiggy / local groceries,Pune,UPI
PS013-202606-010,PS013,2026-06-22,debit,Food,603.08,Swiggy / local groceries,Pune,UPI
PS013-202606-011,PS013,2026-06-24,debit,Food,624.74,Swiggy / local groceries,Pune,UPI
PS013-202606-012,PS013,2026-06-26,debit,Food,533.67,Swiggy / local groceries,Pune,UPI
PS013-202606-013,PS013,2026-06-29,debit,Food,584.03,Swiggy / local groceries,Pune,UPI
PS013-202606-014,PS013,2026-06-03,debit,Shopping,896.79,Amazon / local retail,Pune,UPI
PS013-202606-015,PS013,2026-06-11,debit,Shopping,1093.05,Amazon / local retail,Pune,UPI
PS013-202606-016,PS013,2026-06-21,debit,Shopping,1517.26,Amazon / local retail,Pune,UPI
PS013-202606-017,PS013,2026-06-29,debit,Shopping,1106.9,Amazon / local retail,Pune,UPI
PS013-202606-018,PS013,2026-06-02,debit,Transport,476.28,Metro / fuel,Pune,UPI
PS013-202606-019,PS013,2026-06-05,debit,Transport,400.97,Metro / fuel,Pune,UPI
PS013-202606-020,PS013,2026-06-09,debit,Transport,491.36,Metro / fuel,Pune,UPI
PS013-202606-021,PS013,2026-06-13,debit,Transport,327.75,Metro / fuel,Pune,UPI
PS013-202606-022,PS013,2026-06-17,debit,Transport,281.82,Metro / fuel,Pune,UPI
PS013-202606-023,PS013,2026-06-22,debit,Transport,390.54,Metro / fuel,Pune,UPI
PS013-202606-024,PS013,2026-06-26,debit,Transport,384.38,Metro / fuel,Pune,UPI
PS013-202606-025,PS013,2026-06-30,debit,Transport,322.9,Metro / fuel,Pune,UPI
PS013-202606-026,PS013,2026-06-02,debit,Bills,889.34,Electricity / mobile,Pune,UPI
PS013-202606-027,PS013,2026-06-15,debit,Bills,1537.11,Electricity / mobile,Pune,UPI
PS013-202606-028,PS013,2026-06-30,debit,Bills,1418.55,Electricity / mobile,Pune,UPI
PS013-202606-029,PS013,2026-06-03,debit,Rent,11919,Monthly rent,Pune,NEFT
PS013-202606-030,PS013,2026-06-03,debit,Education,961,Learning centre,Pune,UPI
PS013-202606-031,PS013,2026-06-02,debit,Healthcare,961,Pharmacy,Pune,UPI
PS013-202606-032,PS013,2026-06-03,debit,Entertainment,624.78,Cinema / streaming,Pune,UPI
PS013-202606-033,PS013,2026-06-16,debit,Entertainment,676.07,Cinema / streaming,Pune,UPI
PS013-202606-034,PS013,2026-06-30,debit,Entertainment,429.15,Cinema / streaming,Pune,UPI
PS013-202606-035,PS013,2026-06-02,debit,Investment,2307,Recurring investment,Pune,UPI
PS013-202606-036,PS013,2026-06-02,debit,UPI Transfer,875.84,Household transfer,Pune,UPI
PS013-202606-037,PS013,2026-06-29,debit,UPI Transfer,854.16,Household transfer,Pune,UPI
PS013-202606-038,PS013,2026-06-02,debit,Other,426.04,Everyday purchase,Pune,UPI
PS013-202606-039,PS013,2026-06-29,debit,Other,342.96,Everyday purchase,Pune,UPI
PS013-202606-040,PS013,2026-06-05,debit,EMI,12000,Scheduled loan EMI,Pune,Auto debit
PS013-202607-001,PS013,2026-07-01,credit,Salary,89000,Monthly salary,Pune,NEFT
PS013-202607-002,PS013,2026-07-02,debit,Food,566.81,Swiggy / local groceries,Pune,UPI
PS013-202607-003,PS013,2026-07-04,debit,Food,560.94,Swiggy / local groceries,Pune,UPI
PS013-202607-004,PS013,2026-07-08,debit,Food,563.83,Swiggy / local groceries,Pune,UPI
PS013-202607-005,PS013,2026-07-10,debit,Food,471.17,Swiggy / local groceries,Pune,UPI
PS013-202607-006,PS013,2026-07-13,debit,Food,612.27,Swiggy / local groceries,Pune,UPI
PS013-202607-007,PS013,2026-07-15,debit,Food,618.77,Swiggy / local groceries,Pune,UPI
PS013-202607-008,PS013,2026-07-17,debit,Food,412.68,Swiggy / local groceries,Pune,UPI
PS013-202607-009,PS013,2026-07-19,debit,Food,509.76,Swiggy / local groceries,Pune,UPI
PS013-202607-010,PS013,2026-07-22,debit,Food,530.89,Swiggy / local groceries,Pune,UPI
PS013-202607-011,PS013,2026-07-25,debit,Food,576.5,Swiggy / local groceries,Pune,UPI
PS013-202607-012,PS013,2026-07-27,debit,Food,551.53,Swiggy / local groceries,Pune,UPI
PS013-202607-013,PS013,2026-07-31,debit,Food,363.85,Swiggy / local groceries,Pune,UPI
PS013-202607-014,PS013,2026-07-02,debit,Shopping,1084.19,Amazon / local retail,Pune,UPI
PS013-202607-015,PS013,2026-07-11,debit,Shopping,1223.89,Amazon / local retail,Pune,UPI
PS013-202607-016,PS013,2026-07-20,debit,Shopping,1279.1,Amazon / local retail,Pune,UPI
PS013-202607-017,PS013,2026-07-31,debit,Shopping,887.82,Amazon / local retail,Pune,UPI
PS013-202607-018,PS013,2026-07-02,debit,Transport,415.26,Metro / fuel,Pune,UPI
PS013-202607-019,PS013,2026-07-06,debit,Transport,459.99,Metro / fuel,Pune,UPI
PS013-202607-020,PS013,2026-07-11,debit,Transport,358.48,Metro / fuel,Pune,UPI
PS013-202607-021,PS013,2026-07-14,debit,Transport,263.7,Metro / fuel,Pune,UPI
PS013-202607-022,PS013,2026-07-19,debit,Transport,465.5,Metro / fuel,Pune,UPI
PS013-202607-023,PS013,2026-07-22,debit,Transport,354.38,Metro / fuel,Pune,UPI
PS013-202607-024,PS013,2026-07-27,debit,Transport,398.97,Metro / fuel,Pune,UPI
PS013-202607-025,PS013,2026-07-30,debit,Transport,266.72,Metro / fuel,Pune,UPI
PS013-202607-026,PS013,2026-07-03,debit,Bills,847.82,Electricity / mobile,Pune,UPI
PS013-202607-027,PS013,2026-07-16,debit,Bills,1376.95,Electricity / mobile,Pune,UPI
PS013-202607-028,PS013,2026-07-30,debit,Bills,1504.23,Electricity / mobile,Pune,UPI
PS013-202607-029,PS013,2026-07-03,debit,Rent,11560,Monthly rent,Pune,NEFT
PS013-202607-030,PS013,2026-07-03,debit,Education,932,Learning centre,Pune,UPI
PS013-202607-031,PS013,2026-07-03,debit,Healthcare,932,Pharmacy,Pune,UPI
PS013-202607-032,PS013,2026-07-03,debit,Entertainment,552.32,Cinema / streaming,Pune,UPI
PS013-202607-033,PS013,2026-07-17,debit,Entertainment,415.0,Cinema / streaming,Pune,UPI
PS013-202607-034,PS013,2026-07-30,debit,Entertainment,710.68,Cinema / streaming,Pune,UPI
PS013-202607-035,PS013,2026-07-02,debit,Investment,2237,Recurring investment,Pune,UPI
PS013-202607-036,PS013,2026-07-02,debit,UPI Transfer,862.4,Household transfer,Pune,UPI
PS013-202607-037,PS013,2026-07-31,debit,UPI Transfer,815.6,Household transfer,Pune,UPI
PS013-202607-038,PS013,2026-07-03,debit,Other,462.06,Everyday purchase,Pune,UPI
PS013-202607-039,PS013,2026-07-30,debit,Other,283.94,Everyday purchase,Pune,UPI
PS013-202607-040,PS013,2026-07-05,debit,EMI,12000,Scheduled loan EMI,Pune,Auto debit
PS013-202608-001,PS013,2026-08-01,credit,Salary,89000,Monthly salary,Pune,NEFT
PS013-202608-002,PS013,2026-08-02,debit,Food,415.57,Swiggy / local groceries,Pune,UPI
PS013-202608-003,PS013,2026-08-04,debit,Food,636.97,Swiggy / local groceries,Pune,UPI
PS013-202608-004,PS013,2026-08-07,debit,Food,634.27,Swiggy / local groceries,Pune,UPI
PS013-202608-005,PS013,2026-08-09,debit,Food,676.41,Swiggy / local groceries,Pune,UPI
PS013-202608-006,PS013,2026-08-12,debit,Food,461.58,Swiggy / local groceries,Pune,UPI
PS013-202608-007,PS013,2026-08-14,debit,Food,553.67,Swiggy / local groceries,Pune,UPI
PS013-202608-008,PS013,2026-08-18,debit,Food,453.68,Swiggy / local groceries,Pune,UPI
PS013-202608-009,PS013,2026-08-19,debit,Food,395.86,Swiggy / local groceries,Pune,UPI
PS013-202608-010,PS013,2026-08-23,debit,Food,381.56,Swiggy / local groceries,Pune,UPI
PS013-202608-011,PS013,2026-08-24,debit,Food,530.08,Swiggy / local groceries,Pune,UPI
PS013-202608-012,PS013,2026-08-28,debit,Food,444.71,Swiggy / local groceries,Pune,UPI
PS013-202608-013,PS013,2026-08-30,debit,Food,558.64,Swiggy / local groceries,Pune,UPI
PS013-202608-014,PS013,2026-08-03,debit,Shopping,1092.08,Amazon / local retail,Pune,UPI
PS013-202608-015,PS013,2026-08-11,debit,Shopping,1185.44,Amazon / local retail,Pune,UPI
PS013-202608-016,PS013,2026-08-20,debit,Shopping,1032.82,Amazon / local retail,Pune,UPI
PS013-202608-017,PS013,2026-08-30,debit,Shopping,1025.66,Amazon / local retail,Pune,UPI
PS013-202608-018,PS013,2026-08-03,debit,Transport,343.29,Metro / fuel,Pune,UPI
PS013-202608-019,PS013,2026-08-07,debit,Transport,296.3,Metro / fuel,Pune,UPI
PS013-202608-020,PS013,2026-08-11,debit,Transport,469.09,Metro / fuel,Pune,UPI
PS013-202608-021,PS013,2026-08-15,debit,Transport,428.29,Metro / fuel,Pune,UPI
PS013-202608-022,PS013,2026-08-19,debit,Transport,427.97,Metro / fuel,Pune,UPI
PS013-202608-023,PS013,2026-08-22,debit,Transport,301.3,Metro / fuel,Pune,UPI
PS013-202608-024,PS013,2026-08-27,debit,Transport,356.62,Metro / fuel,Pune,UPI
PS013-202608-025,PS013,2026-08-31,debit,Transport,268.14,Metro / fuel,Pune,UPI
PS013-202608-026,PS013,2026-08-02,debit,Bills,1060.86,Electricity / mobile,Pune,UPI
PS013-202608-027,PS013,2026-08-17,debit,Bills,1140.48,Electricity / mobile,Pune,UPI
PS013-202608-028,PS013,2026-08-30,debit,Bills,1411.66,Electricity / mobile,Pune,UPI
PS013-202608-029,PS013,2026-08-02,debit,Rent,11202,Monthly rent,Pune,NEFT
PS013-202608-030,PS013,2026-08-03,debit,Education,903,Learning centre,Pune,UPI
PS013-202608-031,PS013,2026-08-02,debit,Healthcare,903,Pharmacy,Pune,UPI
PS013-202608-032,PS013,2026-08-02,debit,Entertainment,513.47,Cinema / streaming,Pune,UPI
PS013-202608-033,PS013,2026-08-17,debit,Entertainment,626.01,Cinema / streaming,Pune,UPI
PS013-202608-034,PS013,2026-08-30,debit,Entertainment,486.52,Cinema / streaming,Pune,UPI
PS013-202608-035,PS013,2026-08-03,debit,Investment,2168,Recurring investment,Pune,UPI
PS013-202608-036,PS013,2026-08-03,debit,UPI Transfer,933.95,Household transfer,Pune,UPI
PS013-202608-037,PS013,2026-08-30,debit,UPI Transfer,692.05,Household transfer,Pune,UPI
PS013-202608-038,PS013,2026-08-03,debit,Other,281.25,Everyday purchase,Pune,UPI
PS013-202608-039,PS013,2026-08-30,debit,Other,441.75,Everyday purchase,Pune,UPI
PS013-202608-040,PS013,2026-08-05,debit,EMI,12000,Scheduled loan EMI,Pune,Auto debit
PS014-202512-001,PS014,2025-12-01,credit,Salary,105000,Monthly salary,Bengaluru,NEFT
PS014-202512-002,PS014,2025-12-02,debit,Food,757.16,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-003,PS014,2025-12-05,debit,Food,843.43,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-004,PS014,2025-12-08,debit,Food,849.3,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-005,PS014,2025-12-10,debit,Food,813.06,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-006,PS014,2025-12-12,debit,Food,1047.43,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-007,PS014,2025-12-15,debit,Food,976.72,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-008,PS014,2025-12-17,debit,Food,820.18,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-009,PS014,2025-12-19,debit,Food,648.71,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-010,PS014,2025-12-22,debit,Food,652.25,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-011,PS014,2025-12-25,debit,Food,591.74,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-012,PS014,2025-12-28,debit,Food,1053.67,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-013,PS014,2025-12-31,debit,Food,942.35,Swiggy / local groceries,Bengaluru,UPI
PS014-202512-014,PS014,2025-12-02,debit,Shopping,1629.7,Amazon / local retail,Bengaluru,UPI
PS014-202512-015,PS014,2025-12-11,debit,Shopping,1491.35,Amazon / local retail,Bengaluru,UPI
PS014-202512-016,PS014,2025-12-21,debit,Shopping,2394.51,Amazon / local retail,Bengaluru,UPI
PS014-202512-017,PS014,2025-12-30,debit,Shopping,1540.44,Amazon / local retail,Bengaluru,UPI
PS014-202512-018,PS014,2025-12-02,debit,Transport,434.22,Metro / fuel,Bengaluru,UPI
PS014-202512-019,PS014,2025-12-07,debit,Transport,472.51,Metro / fuel,Bengaluru,UPI
PS014-202512-020,PS014,2025-12-10,debit,Transport,710.1,Metro / fuel,Bengaluru,UPI
PS014-202512-021,PS014,2025-12-14,debit,Transport,594.66,Metro / fuel,Bengaluru,UPI
PS014-202512-022,PS014,2025-12-19,debit,Transport,522.12,Metro / fuel,Bengaluru,UPI
PS014-202512-023,PS014,2025-12-23,debit,Transport,755.83,Metro / fuel,Bengaluru,UPI
PS014-202512-024,PS014,2025-12-27,debit,Transport,588.47,Metro / fuel,Bengaluru,UPI
PS014-202512-025,PS014,2025-12-30,debit,Transport,626.09,Metro / fuel,Bengaluru,UPI
PS014-202512-026,PS014,2025-12-02,debit,Bills,1403.42,Electricity / mobile,Bengaluru,UPI
PS014-202512-027,PS014,2025-12-16,debit,Bills,2075.05,Electricity / mobile,Bengaluru,UPI
PS014-202512-028,PS014,2025-12-30,debit,Bills,2401.53,Electricity / mobile,Bengaluru,UPI
PS014-202512-029,PS014,2025-12-03,debit,Rent,18228,Monthly rent,Bengaluru,NEFT
PS014-202512-030,PS014,2025-12-03,debit,Education,1470,Learning centre,Bengaluru,UPI
PS014-202512-031,PS014,2025-12-02,debit,Healthcare,1470,Pharmacy,Bengaluru,UPI
PS014-202512-032,PS014,2025-12-02,debit,Entertainment,1116.17,Cinema / streaming,Bengaluru,UPI
PS014-202512-033,PS014,2025-12-17,debit,Entertainment,687.96,Cinema / streaming,Bengaluru,UPI
PS014-202512-034,PS014,2025-12-30,debit,Entertainment,841.87,Cinema / streaming,Bengaluru,UPI
PS014-202512-035,PS014,2025-12-03,debit,Investment,3528,Recurring investment,Bengaluru,UPI
PS014-202512-036,PS014,2025-12-03,debit,UPI Transfer,1338.12,Household transfer,Bengaluru,UPI
PS014-202512-037,PS014,2025-12-31,debit,UPI Transfer,1307.88,Household transfer,Bengaluru,UPI
PS014-202512-038,PS014,2025-12-02,debit,Other,524.33,Everyday purchase,Bengaluru,UPI
PS014-202512-039,PS014,2025-12-31,debit,Other,651.67,Everyday purchase,Bengaluru,UPI
PS014-202512-040,PS014,2025-12-05,debit,EMI,22000,Scheduled loan EMI,Bengaluru,Auto debit
